Year,Month,Day,Eel_count,Eel_ID,Period,Region,Invasion_Year,Years_Since_Invasion,Invasion_Status,Site and Plot,Site,Mass_g,TL_mm,Gape_Width_mm,Sex,Region_Specific_Years_Since_Invasion,Eel_Presence_Fish,Eel_Presence_Shrimp,Eel_Presence_Crayfish,Eel_Presence_Odonata,Eel_Presence_Hemiptera,Eel_Presence_Coleoptera,Eel_Presence_Gastropoda,Eel_Presence_Diptera,Unknown_Insects,Amphipoda,Eel_Presence_Miscellaneous,TT_Mean_Count_Coleoptera,TT_Mean_Count_Crayfish,TT_Mean_Count_Diptera,TT_Mean_Count_Fish,TT_Mean_Count_Gastropoda,TT_Mean_Count_Hemiptera,TT_Mean_Count_Miscellaneous,TT_Mean_Count_Odonata,TT_Mean_Count_Shrimp,UknownInsects,mean_DEPTH_AVE_60DAY,mean_DEPTH_AVE_90DAY,mean_DEPTH_AVE_180DAY,mean_DEPTH_AVE_365DAY,mean_WET_SUM_365DAY,mean_DEPTH,Vol_TT_Mean_Count_Crayfish,Vol_TT_Mean_Count_Diptera,Vol_TT_Mean_Count_Fish,Vol_TT_Mean_Count_Gastropoda,Vol_TT_Mean_Count_Hemiptera,Vol_TT_Mean_Count_Miscellaneous,Vol_TT_Mean_Count_Odonata,Vol_TT_Mean_Count_Shrimp
2024,1,19,597,MA-597-DA,1,TSL,2012,12,Established,MDA,MD,32.9,330,6.06,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.19047619,0.047619048,0,29.95238095,2.142857143,3.476190476,0.428571429,18.52380952,27.80952381,,70.37408159,72.69630381,72.71297048,60.88762802,365,63.66297048,0.074798658,0,47.04835594,3.365939614,5.46030204,0.673187923,29.096678,43.68241632
2024,1,19,598,MA-598-DA,1,TSL,2012,12,Established,MDA,MD,89.5,441,8.51,2,2011,0,0,0,1,0,0,0,0,0,0,0,0.19047619,0.047619048,0,29.95238095,2.142857143,3.476190476,0.428571429,18.52380952,27.80952381,,70.37408159,72.69630381,72.71297048,60.88762802,365,63.66297048,0.074798658,0,47.04835594,3.365939614,5.46030204,0.673187923,29.096678,43.68241632
2024,1,19,599,MA-599-DA,1,TSL,2012,12,Established,MDA,MD,122.2,482,9.98,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.19047619,0.047619048,0,29.95238095,2.142857143,3.476190476,0.428571429,18.52380952,27.80952381,,70.37408159,72.69630381,72.71297048,60.88762802,365,63.66297048,0.074798658,0,47.04835594,3.365939614,5.46030204,0.673187923,29.096678,43.68241632
2024,1,14,610,MA-610-DA,1,PHD,2011,13,Established,AH62A,A62,34.4,344,6.4,NA,2007,0,1,0,0,0,0,0,0,0,0,0,0.047619048,0.047619048,0,3.857142857,3.523809524,1.714285714,0,0.761904762,2.857142857,,29.84077858,32.78707487,32.56485265,24.5174148,350.6666667,21.03522302,0.226377669,0,18.33659122,16.75194753,8.149596097,0,3.62204271,13.58266016
2024,3,12,685,MA-685-DA,2,PHD,2011,13,Established,EF 62C,A62,215.5,562,11.4,2,2007,1,1,0,0,0,0,0,0,0,0,0,0.285714286,0.047619048,0,2.857142857,1.761904762,2.476190476,0.047619048,1.047619048,3.761904762,,19.20744524,21.65374154,28.49077858,26.20782576,360,20.70188969,0.23002271,0,13.80136258,8.510840259,11.9611809,0.23002271,5.060499613,18.17179407
2024,3,12,686,MA-686-DA,2,PHD,2011,13,Established,EF 62C,A62,39.8,355,6.17,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.285714286,0.047619048,0,2.857142857,1.761904762,2.476190476,0.047619048,1.047619048,3.761904762,,19.20744524,21.65374154,28.49077858,26.20782576,360,20.70188969,0.23002271,0,13.80136258,8.510840259,11.9611809,0.23002271,5.060499613,18.17179407
2024,3,12,687,MA-687-DA,2,PHD,2011,13,Established,EF 62C,A62,60.6,391,7.41,NA,2007,0,1,0,1,0,0,0,0,0,0,0,0.285714286,0.047619048,0,2.857142857,1.761904762,2.476190476,0.047619048,1.047619048,3.761904762,,19.20744524,21.65374154,28.49077858,26.20782576,360,20.70188969,0.23002271,0,13.80136258,8.510840259,11.9611809,0.23002271,5.060499613,18.17179407
2024,3,12,690,MA-690-DA,2,PHD,2011,13,Established,EF 62B,A62,54.3,382,7.71,NA,2007,0,0,0,1,1,0,0,0,0,0,0,0.285714286,0.047619048,0,2.857142857,1.761904762,2.476190476,0.047619048,1.047619048,3.761904762,,19.20744524,21.65374154,28.49077858,26.20782576,360,20.70188969,0.23002271,0,13.80136258,8.510840259,11.9611809,0.23002271,5.060499613,18.17179407
2024,3,12,691,MA-691-DA,2,PHD,2011,13,Established,EF 62B,A62,51.1,379,7.67,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.285714286,0.047619048,0,2.857142857,1.761904762,2.476190476,0.047619048,1.047619048,3.761904762,,19.20744524,21.65374154,28.49077858,26.20782576,360,20.70188969,0.23002271,0,13.80136258,8.510840259,11.9611809,0.23002271,5.060499613,18.17179407
2024,3,14,694,MA-694-DA,2,SRS,2019,5,Established,23A,23,725,815,23.84,NA,2018,1,0,0,0,0,0,0,0,0,0,1,0.142857143,0.047619048,0,1.619047619,0,1.571428571,0,4.095238095,3.619047619,,70.73391932,70.5579934,73.70243784,70.73064687,365,66.02836377,0.072119079,0,2.452048675,0,2.379929597,0,6.202240767,5.48104998
2019,10,29,405,MA-405-DA,4,WCA 3B,2017,2,Colonizing,7,7,164.8,574,12.77,NA,2017,0,0,1,0,0,0,0,0,0,0,0,,0.066666667,,28.6,,,,,,,,,45.36156964,44.8992155,365,60.94305112,0.109391744,,46.92905832,,,,,
2023,11,20,538,MA-538-DA,4,WCA 3A,2023,0,Colonizing,10C,10,313.2,638,14.89,NA,2021,1,0,1,0,0,0,0,0,0,0,0,0.4,0.066666667,0.066666667,14.8,0.066666667,2,0.066666667,0.333333333,2.4,,68.14166413,66.29166413,50.83240487,38.76594331,337.6666667,67.38055302,0.098940516,0.098940516,21.9647945,0.098940516,2.968215472,0.098940516,0.494702579,3.561858567
2022,11,14,120,MA-120-DA,4,SRS,2020,2,Colonizing,8,8,470.6,735,18.93,NA,2018,0,0,1,0,0,0,0,0,0,0,0,1.095238095,0.095238095,0,12.71428571,0.428571429,4.904761905,0.142857143,7.047619048,26.42857143,,57.57910099,55.17539729,50.80284121,51.30890412,365,69.81210047,0.136420613,0,18.2121518,0.613892757,7.025661557,0.204630919,10.09512534,37.85672004
2024,1,17,555,MA-555-DA,1,TSL,2013,11,Established,TSA,TS,351.5,700,16.899999999999999,NA,2011,0,0,1,1,0,0,1,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,3,28,655,MA-655-DA,2,TSL,2013,11,Established,TSA,TS,35.6,346,6.58,2,2011,0,1,1,1,0,0,0,0,0,0,0,0.19047619,0.095238095,0,12.0952381,2.761904762,3.095238095,0.619047619,8.285714286,45.66666667,,47.50502561,49.94153355,56.04100689,53.07769189,365,46.55737226,0.204560719,0,25.97921126,5.932260838,6.648223353,1.329644671,17.79678251,98.08686455
2024,3,28,659,MA-659-DA,2,TSL,2013,11,Established,TSB,TS,78.9,440,10.5,2,2011,0,0,1,1,0,0,0,0,0,0,1,0.19047619,0.095238095,0,12.0952381,2.761904762,3.095238095,0.619047619,8.285714286,45.66666667,,47.50502561,49.94153355,56.04100689,53.07769189,365,46.55737226,0.204560719,0,25.97921126,5.932260838,6.648223353,1.329644671,17.79678251,98.08686455
2024,3,28,660,MA-660-DA,2,TSL,2013,11,Established,TSB,TS,49.2,377,7.8,2,2011,1,0,1,0,0,0,0,0,0,0,0,0.19047619,0.095238095,0,12.0952381,2.761904762,3.095238095,0.619047619,8.285714286,45.66666667,,47.50502561,49.94153355,56.04100689,53.07769189,365,46.55737226,0.204560719,0,25.97921126,5.932260838,6.648223353,1.329644671,17.79678251,98.08686455
2024,3,28,661,MA-661-DA,2,TSL,2013,11,Established,TSB,TS,29.8,325,5.72,NA,2011,0,0,1,0,0,0,0,0,0,0,0,0.19047619,0.095238095,0,12.0952381,2.761904762,3.095238095,0.619047619,8.285714286,45.66666667,,47.50502561,49.94153355,56.04100689,53.07769189,365,46.55737226,0.204560719,0,25.97921126,5.932260838,6.648223353,1.329644671,17.79678251,98.08686455
2022,11,15,100,MA-100-DA,4,SRS,2018,4,Colonizing,6,6,20.5,290,5.37,NA,2018,0,0,0,1,1,0,0,0,0,0,0,0.238095238,0.095238095,0,13.04761905,0.238095238,4.238095238,0.047619048,8.761904762,13.42857143,,73.49274314,72.67607648,63.38373669,64.48005835,365,81.94855151,0.116216935,0,15.92172016,0.290542339,5.171653629,0.058108468,10.69195807,16.3865879
2022,11,14,119,MA-119-DA,4,SRS,2020,2,Colonizing,8,8,26.3,317,6.91,NA,2018,0,0,0,0,0,0,0,0,1,0,0,1.095238095,0.095238095,0,12.71428571,0.428571429,4.904761905,0.142857143,7.047619048,26.42857143,,57.57910099,55.17539729,50.80284121,51.30890412,365,69.81210047,0.136420613,0,18.2121518,0.613892757,7.025661557,0.204630919,10.09512534,37.85672004
2022,11,14,121,MA-121-DA,4,SRS,2020,2,Colonizing,8,8,9.8,240,4.17,NA,2018,0,1,0,1,0,0,0,1,0,1,0,1.095238095,0.095238095,0,12.71428571,0.428571429,4.904761905,0.142857143,7.047619048,26.42857143,,57.57910099,55.17539729,50.80284121,51.30890412,365,69.81210047,0.136420613,0,18.2121518,0.613892757,7.025661557,0.204630919,10.09512534,37.85672004
2023,11,7,498,MA-498-DA,4,TSL,2013,10,Established,TSA,TS,16.3,275,4.97,NA,2011,1,1,0,0,0,0,0,0,0,0,0,0.238095238,0.095238095,0,18.52380952,0.095238095,2.238095238,0.095238095,2.666666667,6.904761905,,58.66216847,56.80661291,48.89262114,47.11483209,365,63.17327958,0.150756927,0,29.32222238,0.150756927,3.542787794,0.150756927,4.221193967,10.92987724
2023,11,6,510,MA-510-DA,4,TSL,2013,10,Established,CPA,CP,310.1,664,16.04,NA,2011,0,0,0,1,0,0,1,0,0,0,0,0.333333333,0.095238095,0,25.76190476,9.428571429,8.19047619,0.142857143,3.428571429,5.142857143,,65.15666189,63.2140693,53.70295819,52.86039097,365,69.39555078,0.137239483,0,37.1232802,13.58670883,11.80259555,0.205859225,4.940621394,7.410932091
2023,11,7,519,MA-519-DA,4,TSL,2013,10,Established,TSC,TS,530.2,815,23.21,NA,2011,0,0,0,0,0,0,1,0,0,0,0,0.238095238,0.095238095,0,18.52380952,0.095238095,2.238095238,0.095238095,2.666666667,6.904761905,,58.66216847,56.80661291,48.89262114,47.11483209,365,63.17327958,0.150756927,0,29.32222238,0.150756927,3.542787794,0.150756927,4.221193967,10.92987724
2023,11,7,546,MA-546-DA,4,TSL,2013,10,Established,TSB,TS,197.7,608,12.69,NA,2011,0,0,0,1,1,0,1,0,1,0,0,0.238095238,0.095238095,0,18.52380952,0.095238095,2.238095238,0.095238095,2.666666667,6.904761905,,58.66216847,56.80661291,48.89262114,47.11483209,365,63.17327958,0.150756927,0,29.32222238,0.150756927,3.542787794,0.150756927,4.221193967,10.92987724
2023,11,7,547,MA-547-DA,4,TSL,2013,10,Established,TSB,TS,130.3,510,9.92,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.238095238,0.095238095,0,18.52380952,0.095238095,2.238095238,0.095238095,2.666666667,6.904761905,,58.66216847,56.80661291,48.89262114,47.11483209,365,63.17327958,0.150756927,0,29.32222238,0.150756927,3.542787794,0.150756927,4.221193967,10.92987724
2024,1,17,554,MA-554-DA,1,TSL,2013,11,Established,TSA,TS,22.6,309,5.38,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,18,556,MA-556-DA,1,TSL,2013,11,Established,TSC,TS,22.2,305,5.6,NA,2011,0,0,0,0,0,0,0,0,0,1,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,18,557,MA-557-DA,1,TSL,2013,11,Established,TSC,TS,33.5,339,5.44,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,17,561,MA-561-DA,1,TSL,2013,11,Established,TSB,TS,58.2,406,7.98,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,17,562,MA-562-DA,1,TSL,2013,11,Established,TSB,TS,51.4,388,7.71,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,17,563,MA-563-DA,1,TSL,2013,11,Established,TSB,TS,180.6,561,13.09,NA,2011,0,0,0,1,0,0,1,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,17,565,MA-565-DA,1,TSL,2013,11,Established,TSB,TS,192,544,10.68,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,17,566,MA-566-DA,1,TSL,2013,11,Established,TSB,TS,186,521,11.17,NA,2011,0,1,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,19,579,MA-579-DA,1,TSL,2013,11,Established,TSB,TS,38,351,6.19,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,19,580,MA-580-DA,1,TSL,2013,11,Established,TSB,TS,41,345,7.26,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,19,581,MA-581-DA,1,TSL,2013,11,Established,TSB,TS,56,407,7.71,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,19,583,MA-583-DA,1,TSL,2013,11,Established,TSB,TS,104.7,464,10.23,NA,2011,0,1,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,19,584,MA-584-DA,1,TSL,2013,11,Established,TSB,TS,280.8,649,14.98,NA,2011,1,0,0,1,1,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,17,585,MA-585-DA,1,TSL,2013,11,Established,TSC,TS,554.1,794,22.31,2,2011,0,0,0,1,0,0,0,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,17,607,MA-607-DA,1,TSL,2013,11,Established,TSC,TS,151.2,527,11.81,NA,2011,0,0,0,1,0,0,1,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,1,17,608,MA-608-DA,1,TSL,2013,11,Established,TSC,TS,522.5,780,22.19,NA,2011,0,0,0,1,0,0,1,0,0,0,0,0.619047619,0.095238095,0.047619048,16.0952381,1.619047619,5.904761905,0.238095238,8.476190476,27.71428571,,59.53994625,61.11031662,60.26957588,50.0737362,365,50.50661291,0.188565595,0.094282798,31.86758558,3.205615118,11.6910669,0.471413988,16.78233797,54.87258819
2024,3,28,683,MA-683-DA,2,TSL,2013,11,Established,TSC,TS,118.8,512,9.59,2,2011,0,1,0,1,0,0,0,0,0,0,0,0.19047619,0.095238095,0,12.0952381,2.761904762,3.095238095,0.619047619,8.285714286,45.66666667,,47.50502561,49.94153355,56.04100689,53.07769189,365,46.55737226,0.204560719,0,25.97921126,5.932260838,6.648223353,1.329644671,17.79678251,98.08686455
2024,8,20,724,MA-724-DA,3,WCA 3B,2017,7,Established,7A,7,40.7,363,6.03,NA,2017,0,1,0,1,0,0,0,0,0,0,0,,0.133333333,,7.8,,,,,,,,,58.27029894,68.73579869,365,61.85178042,0.215569111,,12.61079301,,,,,
2024,8,20,762,MA-762-DA,3,WCA 3B,2017,7,Established,7B,7,29.2,335,6.07,NA,2017,0,0,0,1,0,0,0,0,0,0,0,,0.133333333,,7.8,,,,,,,,,58.27029894,68.73579869,365,61.85178042,0.215569111,,12.61079301,,,,,
2024,8,20,763,MA-763-DA,3,WCA 3B,2017,7,Established,7B,7,177.2,562,12.72,NA,2017,1,0,0,0,0,0,0,0,0,0,0,,0.133333333,,7.8,,,,,,,,,58.27029894,68.73579869,365,61.85178042,0.215569111,,12.61079301,,,,,
2024,8,20,764,MA-764-DA,3,WCA 3B,2017,7,Established,7B,7,101.9,470,9.7899999999999991,NA,2017,0,0,0,1,0,0,0,0,0,0,0,,0.133333333,,7.8,,,,,,,,,58.27029894,68.73579869,365,61.85178042,0.215569111,,12.61079301,,,,,
2024,8,20,834,MA-834-DA,3,WCA 3B,2017,7,Established,7C,7,17.9,276,4.9400000000000004,NA,2017,0,0,0,1,0,0,0,0,0,0,0,,0.133333333,,7.8,,,,,,,,,58.27029894,68.73579869,365,61.85178042,0.215569111,,12.61079301,,,,,
2023,7,18,343,MA-343-DA,3,PHD,2009,14,Established,A59B,A59,34.1,366,6.22,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.19047619,0.142857143,0.047619048,5.19047619,0.571428571,9.428571429,0,0.714285714,8.333333333,,19.8293852,16.98421248,15.1336507,20.06687686,356.6666667,32.74605187,0.436257609,0.145419203,15.85069312,1.745030435,28.79300218,0,2.181288044,25.44836051
2024,8,9,718,MA-718-DA,3,TSL,2013,11,Established,CPB,CP,305,653,17.77,NA,2011,1,0,0,1,0,0,0,0,0,0,0,0.428571429,0.142857143,0.047619048,22.52380952,1.904761905,8.761904762,0.047619048,4.238095238,22.42857143,,42.83443967,45.98073597,52.30851375,59.31883845,365,59.72888412,0.239175978,0.079725326,37.71007923,3.189013043,14.66946,0.079725326,7.09555402,37.55062858
2024,8,9,719,MA-719-DA,3,TSL,2013,11,Established,CPB,CP,207.6,625,15.83,NA,2011,1,1,0,1,1,0,0,0,0,0,0,0.428571429,0.142857143,0.047619048,22.52380952,1.904761905,8.761904762,0.047619048,4.238095238,22.42857143,,42.83443967,45.98073597,52.30851375,59.31883845,365,59.72888412,0.239175978,0.079725326,37.71007923,3.189013043,14.66946,0.079725326,7.09555402,37.55062858
2024,8,9,720,MA-720-DA,3,TSL,2013,11,Established,CPB,CP,142.7,507,11.44,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.428571429,0.142857143,0.047619048,22.52380952,1.904761905,8.761904762,0.047619048,4.238095238,22.42857143,,42.83443967,45.98073597,52.30851375,59.31883845,365,59.72888412,0.239175978,0.079725326,37.71007923,3.189013043,14.66946,0.079725326,7.09555402,37.55062858
2024,8,9,767,MA-767-DA,3,TSL,2013,11,Established,CPA,CP,148.5,553,9.86,NA,2011,0,0,0,0,1,0,0,0,0,0,0,0.428571429,0.142857143,0.047619048,22.52380952,1.904761905,8.761904762,0.047619048,4.238095238,22.42857143,,42.83443967,45.98073597,52.30851375,59.31883845,365,59.72888412,0.239175978,0.079725326,37.71007923,3.189013043,14.66946,0.079725326,7.09555402,37.55062858
2024,8,9,776,MA-776-DA,3,TSL,2013,11,Established,CPC,CP,293.4,626,13.46,NA,2011,1,0,0,1,0,0,0,0,0,0,0,0.428571429,0.142857143,0.047619048,22.52380952,1.904761905,8.761904762,0.047619048,4.238095238,22.42857143,,42.83443967,45.98073597,52.30851375,59.31883845,365,59.72888412,0.239175978,0.079725326,37.71007923,3.189013043,14.66946,0.079725326,7.09555402,37.55062858
2022,3,NA,7,MA-007-DA,2,SRS,2019,3,Colonizing,23,23,53.5,394,6.93,Female,2018,0,0,0,1,0,0,0,0,0,0,0,0.80952381,0.19047619,0,5,0.19047619,2.857142857,0.380952381,6.333333333,13.71428571,,59.17280821,61.76910451,64.99058996,58.52534389,365,50.69429367,0.375734973,0,9.863043034,0.375734973,5.636024591,0.751469945,12.49318784,27.05291804
2022,3,NA,8,MA-008-DA,2,SRS,2019,3,Colonizing,23,23,39.5,355,6.25,NA,2018,0,0,0,1,0,0,0,0,0,0,0,0.80952381,0.19047619,0,5,0.19047619,2.857142857,0.380952381,6.333333333,13.71428571,,59.17280821,61.76910451,64.99058996,58.52534389,365,50.69429367,0.375734973,0,9.863043034,0.375734973,5.636024591,0.751469945,12.49318784,27.05291804
2018,8,17,277,MA-277-DA,3,PHD,2009,9,Established,AH59A,A59,8.1,251,3.92,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.095238095,0.19047619,0,1.857142857,0.380952381,7.285714286,0.095238095,2.904761905,7.857142857,,17.27382965,11.8151713,10.91341852,18.87378428,314.3333333,17.73071673,1.074272368,0,10.47415559,2.148544737,41.09091809,0.537136184,16.38265362,44.31373519
2023,11,8,526,MA-526-DA,4,SRS,2020,3,Colonizing,8C,8,26.9,315,5.44,NA,2018,0,0,0,1,0,0,0,0,0,0,0,0.761904762,0.19047619,0,29.47619048,0.19047619,9.571428571,0.523809524,6.80952381,35.0952381,,63.2402121,61.12354544,54.25132321,54.79082093,365,71.50132321,0.266395336,0,41.2246783,0.266395336,13.38636565,0.732587175,9.523633275,49.08334072
2024,8,8,697,MA-697-DA,3,PHD,2009,15,Established,A59B,A59,14.7,270,5.0199999999999996,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.047619048,0.19047619,0,2.619047619,0.476190476,5,0.047619048,1.523809524,6.714285714,,15.45160742,15.91642224,19.5793852,26.97253589,361.6666667,28.41271854,0.670390587,0,9.217870567,1.675976467,17.5977529,0.167597647,5.363124693,23.63126818
2024,8,8,698,MA-698-DA,3,PHD,2009,15,Established,A59B,A59,54.5,402,9.32,NA,2007,0,0,0,0,1,0,1,0,0,0,0,0.047619048,0.19047619,0,2.619047619,0.476190476,5,0.047619048,1.523809524,6.714285714,,15.45160742,15.91642224,19.5793852,26.97253589,361.6666667,28.41271854,0.670390587,0,9.217870567,1.675976467,17.5977529,0.167597647,5.363124693,23.63126818
2023,8,2,421,MA-421-DA,3,WCA 3B,2017,6,Established,7C,7,87.8,444.5,8.98,NA,2017,0,1,1,1,0,0,0,0,0,0,0,,0.2,,18.53333333,,,,,,,,,43.99437301,54.44356124,365,59.85178042,0.334158815,,30.96538349,,,,,
2023,2,3,136,MA-136-DA,1,WCA 3B,2017,6,Established,7,7,142.6,433,11.36,NA,2017,0,0,0,1,0,0,0,0,0,0,0,,0.2,,6.933333333,,,,,,,,,65.25045852,52.25081367,365,53.27638445,0.37540085,,13.01389613,,,,,
2023,8,2,414,MA-414-DA,3,WCA 3B,2017,6,Established,AHS 72,7,93.1,444.5,10.99,NA,2017,0,0,0,1,0,0,0,0,0,0,0,,0.2,,18.53333333,,,,,,,,,43.99437301,54.44356124,365,59.85178042,0.334158815,,30.96538349,,,,,
2023,8,2,415,MA-415-DA,3,WCA 3B,2017,6,Established,AHS 72,7,51.9,381,7.32,NA,2017,0,0,0,1,0,0,0,0,0,0,0,,0.2,,18.53333333,,,,,,,,,43.99437301,54.44356124,365,59.85178042,0.334158815,,30.96538349,,,,,
2023,8,2,424,MA-424-DA,3,WCA 3B,2017,6,Established,7C,7,17.9,269,5.16,NA,2017,1,0,0,0,0,0,0,0,0,0,0,,0.2,,18.53333333,,,,,,,,,43.99437301,54.44356124,365,59.85178042,0.334158815,,30.96538349,,,,,
2023,8,2,441,MA-441-DA,3,WCA 3B,2017,6,Established,7B,7,19.9,280,5.07,NA,2017,0,0,0,1,0,0,0,0,0,1,0,,0.2,,18.53333333,,,,,,,,,43.99437301,54.44356124,365,59.85178042,0.334158815,,30.96538349,,,,,
2023,8,2,443,MA-443-DA,3,WCA 3B,2017,6,Established,7B,7,52.9,470,7.02,NA,2017,0,1,0,0,0,0,0,0,0,0,0,,0.2,,18.53333333,,,,,,,,,43.99437301,54.44356124,365,59.85178042,0.334158815,,30.96538349,,,,,
2023,10,30,523,MA-523-DA,4,WCA 3A,2021,2,Colonizing,3A,3,24.7,305,5.61,NA,2021,0,0,0,1,0,0,0,0,0,0,0,0.2,0.2,0,0.8,0,2.8,0.133333333,0.466666667,0.4,,64.56654659,57.83321326,36.91966584,31.88970773,298.3333333,65.66654659,0.304569085,0,1.218276339,0,4.263967188,0.203046057,0.710661198,0.60913817
2023,7,25,452,MA-452-DA,3,SRS,2018,5,Established,6C,6,18.9,292,4.7300000000000004,NA,2018,1,0,0,1,0,0,0,0,0,0,0,0,0.238095238,0,13.23809524,0.047619048,2.761904762,0.333333333,4.142857143,30.9047619,,66.57052092,61.21311351,60.4482987,69.18033827,365,73.28718759,0.324879759,0,18.06331458,0.064975952,3.768605199,0.454831662,5.652907799,42.16939266
